Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Region
11705,2024-12-30,Clothing,Patagonia Fleece Jacket,6,185.83,1114.98,Oceania
11706,2025-05-03,Sports,Spalding Volleyball,16,31.79,508.64,South America
11707,2024-01-22,Beauty Products,Chanel No. 5 Perfume,9,117.71,1059.39,Africa
11708,2025-07-06,Beauty Products,Olaplex Hair Repair Set,17,62.91,1069.47,Middle East
11709,2025-08-15,Home Appliances,iRobot Roomba j7,18,646.86,11643.48,Oceania
11710,2024-05-02,Electronics,Sony WH-1000XM5 Headphones,3,425.59,1276.77,Oceania
11711,2024-01-10,Electronics,Google Pixel 8 Pro,8,949.48,7595.84,Oceania
11712,2024-12-26,Clothing,Columbia Rain Jacket,7,139.62,977.34,North America
11713,2025-11-18,Beauty Products,Maybelline Makeup Kit,19,51.04,969.76,Oceania
11714,2025-04-03,Books,The Hobbit,17,15.60,265.20,North America
11715,2025-08-09,Electronics,Nintendo Switch OLED,3,340.34,1021.02,Oceania
11716,2025-12-01,Electronics,Apple Watch Series 9,19,389.78,7405.82,Africa
11717,2024-04-15,Beauty Products,L'Oreal Revitalift Cream,15,32.24,483.60,Asia
11718,2025-03-26,Home Appliances,Dyson V11 Vacuum,12,499.94,5999.28,Middle East
11719,2024-07-09,Books,Atomic Habits,8,19.47,155.76,Middle East
11720,2024-05-15,Electronics,Dell XPS 13 Laptop,5,1392.94,6964.70,Oceania
11721,2024-12-29,Beauty Products,Neutrogena Skincare Set,13,87.44,1136.72,Asia
11722,2024-04-14,Clothing,Adidas Ultraboost Shoes,16,173.61,2777.76,South America
11723,2025-05-27,Books,Deep Work,2,17.17,34.34,Africa
11724,2025-06-20,Clothing,Puma Sports Hoodie,4,82.48,329.92,Asia
11725,2025-08-15,Home Appliances,Philips Air Fryer XXL,1,234.07,234.07,Asia
11726,2024-07-20,Books,Sapiens,14,25.62,358.68,North America
11727,2024-07-13,Books,The Da Vinci Code,7,16.50,115.50,Africa
11728,2024-02-15,Books,Dune by Frank Herbert,7,27.71,193.97,Europe
11729,2024-12-06,Books,The Da Vinci Code,19,16.06,305.14,North America
11730,2024-11-16,Beauty Products,Chanel No. 5 Perfume,12,138.60,1663.20,Africa
11731,2024-11-06,Beauty Products,Chanel No. 5 Perfume,17,118.73,2018.41,Asia
11732,2025-08-09,Home Appliances,LG Front Load Washer,11,871.11,9582.21,North America
11733,2024-07-17,Clothing,Nike Air Force 1,19,83.48,1586.12,Europe
11734,2024-04-30,Books,The Psychology of Money,6,17.59,105.54,North America
11735,2024-05-31,Clothing,Columbia Rain Jacket,17,136.77,2325.09,Oceania
11736,2024-11-11,Books,The Hobbit,8,15.61,124.88,North America
11737,2024-12-12,Home Appliances,Ninja Professional Blender,7,100.49,703.43,Middle East
11738,2024-11-16,Clothing,Puma Sports Hoodie,3,81.70,245.10,Europe
11739,2025-03-11,Beauty Products,L'Oreal Revitalift Cream,3,28.99,86.97,Africa
11740,2024-03-02,Beauty Products,The Ordinary Serum Set,5,39.04,195.20,Asia
11741,2024-03-07,Beauty Products,Neutrogena Skincare Set,3,83.13,249.39,South America
11742,2024-09-28,Home Appliances,Philips Air Fryer XXL,19,264.84,5031.96,Europe
11743,2025-11-27,Books,The Alchemist,14,13.78,192.92,Oceania
11744,2025-09-18,Beauty Products,CeraVe Hydrating Cleanser,13,17.48,227.24,Oceania
11745,2025-07-08,Home Appliances,LG Front Load Washer,15,949.20,14238.00,South America
11746,2024-07-30,Beauty Products,Maybelline Makeup Kit,7,51.85,362.95,Asia
11747,2024-11-18,Electronics,Apple Watch Series 9,20,431.81,8636.20,Middle East
11748,2025-07-30,Clothing,Vans Old Skool Sneakers,11,79.85,878.35,North America
11749,2025-12-15,Clothing,Vans Old Skool Sneakers,9,82.13,739.17,Middle East
11750,2024-10-14,Clothing,Nike Air Force 1,16,92.94,1487.04,South America
11751,2024-04-07,Books,The Hobbit,11,15.98,175.78,Africa
11752,2024-09-13,Sports,Wilson Evolution Basketball,12,31.25,375.00,Middle East
11753,2024-05-05,Sports,Babolat Pure Drive Tennis Racket,15,216.03,3240.45,South America
11754,2025-01-23,Books,The Da Vinci Code,4,14.69,58.76,Oceania
11755,2025-03-07,Sports,Bowflex Adjustable Dumbbells,6,394.31,2365.86,South America
11756,2024-01-26,Home Appliances,KitchenAid Stand Mixer,20,408.56,8171.20,Europe
11757,2024-06-02,Beauty Products,L'Oreal Revitalift Cream,2,31.78,63.56,Asia
11758,2024-05-02,Beauty Products,MAC Lipstick Collection,10,82.45,824.50,Asia
11759,2024-04-02,Clothing,Vans Old Skool Sneakers,12,83.18,998.16,Africa
11760,2024-11-11,Clothing,Under Armour Training Shirt,5,39.52,197.60,Oceania
11761,2024-10-16,Sports,Adidas FIFA Soccer Ball,17,41.98,713.66,Africa
11762,2024-10-31,Home Appliances,Philips Air Fryer XXL,11,228.88,2517.68,Oceania
11763,2025-03-06,Books,Atomic Habits,15,21.91,328.65,Europe
11764,2025-12-14,Clothing,Under Armour Training Shirt,4,42.11,168.44,North America
11765,2024-05-01,Electronics,iPhone 14 Pro,19,1037.02,19703.38,Middle East
11766,2025-09-01,Home Appliances,Instant Pot Duo 7-in-1,7,124.30,870.10,South America
11767,2024-06-09,Sports,Fitbit Charge 6,6,152.57,915.42,Asia
11768,2024-05-17,Sports,Fitbit Charge 6,8,162.77,1302.16,South America
11769,2025-07-15,Electronics,Canon EOS R10 Camera,16,922.15,14754.40,Oceania
11770,2024-05-05,Sports,Callaway Golf Club Set,1,869.50,869.50,Middle East
11771,2025-02-16,Beauty Products,Olaplex Hair Repair Set,2,55.67,111.34,Africa
11772,2025-06-26,Sports,Babolat Pure Drive Tennis Racket,12,183.43,2201.16,Asia
11773,2024-12-22,Electronics,Dell XPS 13 Laptop,1,1404.29,1404.29,South America
11774,2024-09-28,Clothing,Adidas Ultraboost Shoes,10,179.57,1795.70,South America
11775,2024-01-21,Beauty Products,Olaplex Hair Repair Set,10,60.34,603.40,Oceania
11776,2025-12-03,Clothing,Under Armour Training Shirt,4,40.92,163.68,South America
11777,2024-04-02,Clothing,Nike Air Force 1,20,93.57,1871.40,North America
11778,2025-06-30,Clothing,Levi's 501 Jeans,9,66.11,594.99,Africa
11779,2025-03-28,Books,Dune by Frank Herbert,18,26.99,485.82,Oceania
11780,2024-04-19,Sports,Hydro Flask Sports Bottle,18,39.90,718.20,Africa
11781,2024-05-12,Books,Clean Code,17,39.46,670.82,North America
11782,2024-12-24,Home Appliances,Samsung Smart Refrigerator,14,1981.21,27736.94,South America
11783,2024-05-04,Beauty Products,Clinique Moisture Surge,11,41.41,455.51,Middle East
11784,2024-10-08,Sports,Adidas FIFA Soccer Ball,3,41.94,125.82,Middle East
11785,2024-08-22,Books,The Psychology of Money,6,17.64,105.84,Europe
11786,2025-02-19,Electronics,Canon EOS R10 Camera,15,949.85,14247.75,South America
11787,2024-05-18,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",2,35.97,71.94,Asia
11788,2024-03-12,Clothing,Levi's 501 Jeans,5,73.77,368.85,Asia
11789,2025-05-24,Clothing,Nike Air Force 1,10,94.95,949.50,South America
11790,2024-06-07,Clothing,Patagonia Fleece Jacket,5,195.95,979.75,Africa
11791,2024-08-26,Books,The Psychology of Money,15,17.11,256.65,Middle East
11792,2024-11-09,Sports,Hydro Flask Sports Bottle,4,39.35,157.40,Europe
11793,2025-08-04,Sports,Hydro Flask Sports Bottle,18,40.96,737.28,Africa
11794,2025-05-31,Electronics,Samsung Galaxy Tab S8,10,789.72,7897.20,South America
11795,2025-10-14,Books,Clean Code,18,42.19,759.42,Oceania
11796,2024-07-07,Books,Deep Work,13,18.55,241.15,Oceania
11797,2024-01-03,Books,Sapiens,18,24.51,441.18,Europe
11798,2025-09-18,Clothing,Columbia Rain Jacket,13,133.92,1740.96,Middle East
11799,2024-02-26,Electronics,MacBook Pro 16-inch,16,2534.52,40552.32,Asia
11800,2024-09-30,Electronics,Samsung Galaxy Tab S8,17,710.81,12083.77,South America
11801,2025-11-24,Sports,Spalding Volleyball,16,32.72,523.52,Middle East
11802,2024-07-28,Clothing,Patagonia Fleece Jacket,2,175.19,350.38,North America
11803,2024-01-24,Home Appliances,KitchenAid Stand Mixer,13,406.28,5281.64,Europe
11804,2025-10-22,Electronics,Sony WH-1000XM5 Headphones,15,379.81,5697.15,Middle East
11805,2024-11-10,Electronics,Nintendo Switch OLED,7,377.98,2645.86,Oceania
11806,2024-09-20,Books,Sapiens,12,25.02,300.24,Africa
11807,2025-04-07,Home Appliances,Dyson V11 Vacuum,11,453.87,4992.57,Asia
11808,2024-07-26,Books,The Da Vinci Code,11,16.32,179.52,Asia
11809,2025-06-23,Home Appliances,Philips Air Fryer XXL,15,232.19,3482.85,Asia
11810,2025-10-31,Books,The Hobbit,15,14.93,223.95,Asia
11811,2024-01-21,Clothing,Vans Old Skool Sneakers,15,79.82,1197.30,Oceania
11812,2025-04-05,Books,The Psychology of Money,2,19.62,39.24,South America
11813,2025-06-03,Beauty Products,Clinique Moisture Surge,13,46.98,610.74,South America
11814,2024-08-24,Electronics,MacBook Pro 16-inch,3,2543.91,7631.73,Oceania
11815,2025-10-22,Beauty Products,MAC Lipstick Collection,11,82.09,902.99,Middle East
11816,2025-01-31,Clothing,Patagonia Fleece Jacket,5,167.04,835.20,Africa
11817,2025-12-10,Sports,Bowflex Adjustable Dumbbells,15,453.19,6797.85,Asia
11818,2024-03-22,Beauty Products,L'Oreal Revitalift Cream,8,31.66,253.28,South America
11819,2025-08-08,Home Appliances,Blueair Classic 480i,8,549.75,4398.00,Europe
11820,2024-02-16,Clothing,Levi's 501 Jeans,18,71.98,1295.64,Asia
11821,2025-07-24,Electronics,Sony WH-1000XM5 Headphones,2,439.84,879.68,Middle East
11822,2024-11-08,Beauty Products,The Ordinary Serum Set,6,36.98,221.88,North America
11823,2024-07-07,Home Appliances,iRobot Roomba j7,3,668.80,2006.40,South America
11824,2025-05-13,Beauty Products,Clinique Moisture Surge,14,47.16,660.24,Asia
11825,2025-02-08,Home Appliances,LG Front Load Washer,7,985.26,6896.82,Asia
11826,2025-08-31,Home Appliances,Ninja Professional Blender,5,92.59,462.95,Oceania
11827,2025-10-16,Clothing,Levi's 501 Jeans,5,63.71,318.55,Oceania
11828,2025-01-08,Books,Atomic Habits,7,18.63,130.41,Middle East
11829,2025-10-21,Beauty Products,Maybelline Makeup Kit,13,54.57,709.41,Europe
11830,2025-03-20,Clothing,Nike Air Force 1,2,88.67,177.34,Asia
11831,2025-08-28,Sports,Fitbit Charge 6,2,146.56,293.12,South America
11832,2025-07-22,Home Appliances,Keurig K-Elite Coffee Maker,20,179.51,3590.20,North America
11833,2025-11-09,Sports,Babolat Pure Drive Tennis Racket,15,212.40,3186.00,Middle East
11834,2024-11-03,Sports,Adidas FIFA Soccer Ball,20,39.35,787.00,North America
11835,2025-11-01,Sports,Adidas FIFA Soccer Ball,19,38.88,738.72,Africa
11836,2024-01-12,Clothing,Calvin Klein Slim Fit Shirt,12,95.87,1150.44,South America
11837,2024-02-15,Home Appliances,Instant Pot Duo 7-in-1,5,133.35,666.75,Oceania
11838,2025-02-24,Clothing,North Face Down Jacket,20,269.79,5395.80,Asia
11839,2025-12-01,Electronics,MacBook Pro 16-inch,13,2394.18,31124.34,Middle East
11840,2025-08-30,Home Appliances,KitchenAid Stand Mixer,7,486.62,3406.34,South America
11841,2025-06-03,Home Appliances,Ninja Professional Blender,15,107.45,1611.75,North America
11842,2025-11-21,Books,The Hobbit,13,13.75,178.75,Asia
11843,2025-11-16,Electronics,Garmin Forerunner 945,19,503.90,9574.10,South America
11844,2024-08-13,Books,Sapiens,13,23.87,310.31,Europe
11845,2024-02-17,Books,Atomic Habits,12,19.11,229.32,Middle East
11846,2024-03-15,Home Appliances,Ninja Professional Blender,4,108.37,433.48,Europe
11847,2024-09-16,Clothing,Patagonia Fleece Jacket,20,166.28,3325.60,Middle East
11848,2024-12-22,Beauty Products,Maybelline Makeup Kit,12,48.99,587.88,Middle East
11849,2025-06-25,Books,The Alchemist,2,12.31,24.62,Asia
11850,2024-06-29,Beauty Products,L'Oreal Revitalift Cream,8,28.54,228.32,North America
11851,2025-04-06,Beauty Products,Chanel No. 5 Perfume,20,128.54,2570.80,Asia
11852,2024-04-07,Clothing,Under Armour Training Shirt,11,38.03,418.33,Oceania
11853,2024-02-20,Home Appliances,KitchenAid Stand Mixer,2,468.69,937.38,South America
11854,2025-05-03,Electronics,Canon EOS R10 Camera,9,1070.67,9636.03,Oceania
11855,2024-09-13,Sports,Fitbit Charge 6,17,145.52,2473.84,Europe
11856,2025-02-21,Sports,Adidas FIFA Soccer Ball,18,43.10,775.80,Europe
11857,2025-06-28,Sports,Adidas FIFA Soccer Ball,17,42.29,718.93,Asia
11858,2025-09-15,Books,Atomic Habits,18,19.06,343.08,Middle East
11859,2025-03-21,Sports,Bowflex Adjustable Dumbbells,16,406.28,6500.48,Asia
11860,2025-09-02,Electronics,Sony WH-1000XM5 Headphones,9,387.33,3485.97,Africa
11861,2025-11-22,Home Appliances,Instant Pot Duo 7-in-1,16,137.33,2197.28,Europe
11862,2025-09-06,Sports,Spalding Volleyball,8,36.25,290.00,Asia
11863,2025-02-05,Sports,Babolat Pure Drive Tennis Racket,14,185.68,2599.52,North America
11864,2025-01-02,Beauty Products,The Ordinary Serum Set,16,37.83,605.28,North America
11865,2025-08-25,Beauty Products,Maybelline Makeup Kit,17,48.68,827.56,Africa
11866,2025-06-22,Beauty Products,Dyson Supersonic Hair Dryer,4,452.69,1810.76,Oceania
11867,2024-07-25,Clothing,Adidas Ultraboost Shoes,12,179.20,2150.40,Asia
11868,2025-03-16,Sports,Callaway Golf Club Set,12,966.85,11602.20,Middle East
11869,2024-07-01,Sports,Babolat Pure Drive Tennis Racket,11,193.69,2130.59,North America
11870,2024-02-25,Electronics,MacBook Pro 16-inch,5,2448.29,12241.45,Africa
11871,2024-08-06,Clothing,Levi's 501 Jeans,19,76.34,1450.46,Middle East
11872,2024-06-10,Books,The Hobbit,11,15.92,175.12,Oceania
11873,2025-04-02,Home Appliances,Blueair Classic 480i,20,595.71,11914.20,Middle East
11874,2024-06-06,Electronics,MacBook Pro 16-inch,3,2387.52,7162.56,South America
11875,2024-10-06,Home Appliances,LG Front Load Washer,14,851.53,11921.42,Middle East
11876,2025-02-17,Sports,Adidas FIFA Soccer Ball,2,39.11,78.22,Africa
11877,2024-11-20,Sports,Everlast Boxing Gloves,10,49.33,493.30,Asia
11878,2024-08-20,Clothing,Columbia Rain Jacket,10,140.01,1400.10,Europe
11879,2025-12-26,Beauty Products,Dyson Supersonic Hair Dryer,9,432.61,3893.49,Middle East
11880,2024-10-31,Books,The Alchemist,12,12.27,147.24,North America
11881,2024-08-26,Sports,Fitbit Charge 6,10,145.36,1453.60,Oceania
11882,2025-11-21,Beauty Products,Dyson Supersonic Hair Dryer,14,442.55,6195.70,North America
11883,2024-04-13,Books,Dune by Frank Herbert,20,23.53,470.60,Asia
11884,2024-12-02,Beauty Products,Neutrogena Skincare Set,20,92.20,1844.00,South America
11885,2024-07-12,Sports,Adidas FIFA Soccer Ball,6,42.52,255.12,Europe
11886,2025-06-08,Books,Clean Code,1,40.36,40.36,Asia
11887,2024-01-09,Books,The Hobbit,5,16.03,80.15,Asia
11888,2025-03-01,Sports,Wilson Evolution Basketball,3,31.48,94.44,Middle East
11889,2025-12-19,Electronics,Google Pixel 8 Pro,9,1063.17,9568.53,Africa
11890,2025-01-01,Home Appliances,Dyson V11 Vacuum,10,467.07,4670.70,Asia
11891,2025-06-18,Electronics,iPhone 14 Pro,12,949.04,11388.48,Asia
11892,2024-09-26,Clothing,Patagonia Fleece Jacket,4,171.23,684.92,Asia
11893,2025-01-16,Books,The Da Vinci Code,2,14.75,29.50,Middle East
11894,2024-09-15,Home Appliances,Keurig K-Elite Coffee Maker,8,189.39,1515.12,Asia
11895,2024-11-15,Home Appliances,Blueair Classic 480i,14,653.71,9151.94,Asia
11896,2025-08-12,Electronics,Apple Watch Series 9,11,469.15,5160.65,Africa
11897,2024-04-10,Books,Sapiens,9,23.54,211.86,Oceania
11898,2024-08-27,Electronics,Dell XPS 13 Laptop,12,1249.96,14999.52,Asia
11899,2025-01-24,Books,Dune by Frank Herbert,6,24.22,145.32,Oceania
11900,2024-08-23,Books,The Da Vinci Code,14,14.60,204.40,South America
11901,2025-07-17,Clothing,Under Armour Training Shirt,12,41.37,496.44,South America
11902,2024-02-25,Electronics,Nintendo Switch OLED,12,375.28,4503.36,Europe
11903,2025-01-15,Books,Atomic Habits,14,20.48,286.72,Middle East
11904,2025-12-13,Books,The Alchemist,4,11.96,47.84,Europe
11905,2025-05-29,Electronics,Google Pixel 8 Pro,18,926.41,16675.38,North America
11906,2024-07-10,Electronics,Google Pixel 8 Pro,1,939.41,939.41,Europe
11907,2025-04-15,Beauty Products,Chanel No. 5 Perfume,18,130.43,2347.74,Oceania
11908,2024-10-18,Clothing,Patagonia Fleece Jacket,15,166.37,2495.55,Oceania
11909,2024-06-07,Sports,Bowflex Adjustable Dumbbells,8,454.99,3639.92,Europe
11910,2024-12-27,Books,Clean Code,16,42.35,677.60,Europe
11911,2024-09-21,Home Appliances,Philips Air Fryer XXL,6,232.60,1395.60,South America
11912,2024-10-26,Clothing,Puma Sports Hoodie,1,74.34,74.34,Asia
11913,2025-05-26,Sports,Everlast Boxing Gloves,7,47.95,335.65,Middle East
11914,2024-04-25,Home Appliances,Instant Pot Duo 7-in-1,5,132.54,662.70,Oceania
11915,2025-04-18,Books,Deep Work,7,17.33,121.31,Europe
11916,2025-04-15,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",18,31.39,565.02,Oceania
11917,2025-01-29,Electronics,iPhone 14 Pro,15,997.72,14965.80,Africa
11918,2024-03-29,Sports,Callaway Golf Club Set,10,898.51,8985.10,Middle East
11919,2024-08-12,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",6,32.43,194.58,Middle East
11920,2024-06-01,Clothing,North Face Down Jacket,3,249.14,747.42,Africa
11921,2024-02-24,Electronics,Nintendo Switch OLED,12,359.27,4311.24,Middle East
11922,2025-03-22,Beauty Products,Maybelline Makeup Kit,9,54.93,494.37,Middle East
11923,2025-10-27,Clothing,Nike Air Force 1,14,91.95,1287.30,Oceania
11924,2025-11-04,Home Appliances,KitchenAid Stand Mixer,8,444.67,3557.36,Africa
11925,2024-06-10,Electronics,Sony WH-1000XM5 Headphones,13,413.80,5379.40,Africa
11926,2024-01-21,Beauty Products,MAC Lipstick Collection,17,86.87,1476.79,Oceania
11927,2024-07-18,Books,Atomic Habits,14,19.62,274.68,Africa
11928,2024-11-25,Electronics,MacBook Pro 16-inch,10,2567.67,25676.70,Oceania
11929,2024-10-08,Beauty Products,MAC Lipstick Collection,10,85.88,858.80,Middle East
11930,2025-05-06,Sports,Callaway Golf Club Set,1,935.02,935.02,Africa
11931,2025-07-25,Home Appliances,Blueair Classic 480i,8,634.97,5079.76,South America
11932,2025-01-14,Books,Sapiens,10,26.63,266.30,North America
11933,2024-10-22,Clothing,Adidas Ultraboost Shoes,6,204.38,1226.28,Oceania
11934,2025-02-17,Books,Sapiens,3,25.06,75.18,Europe
11935,2025-01-27,Beauty Products,The Ordinary Serum Set,18,40.02,720.36,North America
11936,2024-08-13,Home Appliances,KitchenAid Stand Mixer,4,482.17,1928.68,North America
11937,2025-08-03,Beauty Products,Olaplex Hair Repair Set,20,62.34,1246.80,South America
11938,2025-05-23,Clothing,Patagonia Fleece Jacket,19,185.23,3519.37,Oceania
11939,2024-02-24,Sports,Everlast Boxing Gloves,19,46.65,886.35,North America
11940,2024-11-10,Beauty Products,CeraVe Hydrating Cleanser,15,20.85,312.75,Europe
11941,2024-02-19,Clothing,North Face Down Jacket,17,255.12,4337.04,Middle East
11942,2025-08-26,Sports,Bowflex Adjustable Dumbbells,3,470.16,1410.48,Asia
11943,2025-04-20,Home Appliances,Keurig K-Elite Coffee Maker,15,179.33,2689.95,North America
11944,2025-04-20,Sports,Hydro Flask Sports Bottle,14,38.82,543.48,Middle East
11945,2024-02-03,Electronics,Garmin Forerunner 945,16,502.96,8047.36,Europe
11946,2025-10-27,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",14,33.38,467.32,Middle East
11947,2024-11-07,Beauty Products,MAC Lipstick Collection,4,82.52,330.08,Oceania
11948,2025-04-08,Sports,Spalding Volleyball,15,33.04,495.60,Asia
11949,2024-11-04,Home Appliances,Dyson V11 Vacuum,16,492.89,7886.24,Africa
11950,2024-06-15,Beauty Products,L'Oreal Revitalift Cream,13,29.67,385.71,Oceania
11951,2025-12-12,Home Appliances,Samsung Smart Refrigerator,19,2045.38,38862.22,North America
11952,2024-05-17,Clothing,Calvin Klein Slim Fit Shirt,10,83.60,836.00,South America
11953,2025-03-01,Home Appliances,Keurig K-Elite Coffee Maker,2,184.08,368.16,Africa
11954,2025-09-16,Home Appliances,Blueair Classic 480i,16,647.89,10366.24,Africa
11955,2024-09-20,Home Appliances,Instant Pot Duo 7-in-1,8,117.81,942.48,South America
11956,2024-07-20,Clothing,Vans Old Skool Sneakers,16,77.53,1240.48,North America
11957,2024-10-21,Electronics,MacBook Pro 16-inch,20,2402.73,48054.60,Africa
11958,2025-07-08,Books,The Hobbit,2,16.18,32.36,Asia
11959,2025-01-08,Sports,Wilson Evolution Basketball,6,29.89,179.34,Oceania
11960,2025-06-16,Electronics,Google Pixel 8 Pro,16,942.87,15085.92,Asia
11961,2025-11-06,Books,Deep Work,5,19.62,98.10,Africa
11962,2024-09-12,Clothing,Puma Sports Hoodie,2,67.85,135.70,Asia
11963,2024-11-15,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",3,30.13,90.39,Africa
11964,2024-03-23,Electronics,Nintendo Switch OLED,19,376.60,7155.40,Africa
11965,2024-12-28,Clothing,Adidas Ultraboost Shoes,8,182.99,1463.92,Europe
11966,2025-12-02,Sports,Manduka PRO Yoga Mat,4,129.23,516.92,Middle East
11967,2024-07-22,Sports,Adidas FIFA Soccer Ball,20,42.33,846.60,Asia
11968,2024-10-10,Beauty Products,L'Oreal Revitalift Cream,7,32.95,230.65,Africa
11969,2024-08-04,Clothing,Puma Sports Hoodie,10,72.38,723.80,Asia
11970,2024-05-04,Books,Deep Work,1,18.87,18.87,Africa
11971,2024-04-17,Clothing,Levi's 501 Jeans,17,72.43,1231.31,Middle East
